533.21,14.28,34.00,54.30,10197.62,,,2020-09-06 11:53:36.735000,C7CD,end#
441.31,13.25,33.60,52.60,14142.57,,,2020-09-06 11:53:50.058000,C7CD,end#
389.25,12.75,33.70,52.80,0.00,,,2020-09-06 11:54:01.137000,C7CD,end#
394.24,16.89,33.80,52.80,2395.44,,,2020-09-06 11:54:12.207000,C7CD,end#
256.52,13.69,34.00,51.50,4386.61,,,2020-09-06 11:54:24.285000,C7CD,end#
225.21,13.83,34.80,50.00,5848.74,,,2020-09-06 11:54:34.364000,C7CD,end#
218.65,14.51,34.90,49.50,14280.40,,,2020-09-06 11:54:45.442000,C7CD,end#
252.89,15.13,34.20,49.40,1548.80,,,2020-09-06 11:54:55.518000,C7CD,end#
249.30,14.32,34.20,48.90,544.48,,,2020-09-06 11:55:06.608000,C7CD,end#
301.72,15.09,34.70,48.90,52238.22,,,2020-09-06 11:55:17.697000,C7CD,end#
296.28,15.65,34.40,49.00,0.00,,,2020-09-06 11:55:28.775000,C7CD,end#
379.41,17.37,34.30,49.70,402.73,,,2020-09-06 11:55:39.851000,C7CD,end#
418.15,15.57,34.40,49.40,687.05,,,2020-09-06 11:55:51.929000,C7CD,end#
293.58,12.93,34.80,49.00,3652.66,,,2020-09-06 11:56:03.017000,C7CD,end#
315.65,13.76,35.20,49.00,956.84,,,2020-09-06 11:56:13.094000,C7CD,end#
377.79,15.37,35.70,48.00,0.00,,,2020-09-06 11:56:24.161000,C7CD,end#
419.90,19.93,36.10,47.70,5577.38,,,2020-09-06 11:56:35.239000,C7CD,end#
5.30,2.61,nan,nan,2485.81,,,2020-09-06 11:56:47.316000,C7CD,end#
701.29,3.38,36.60,46.50,27023.00,,,2020-09-06 11:56:59.395000,C7CD,end#
757.20,19.78,37.10,46.70,2980.30,,,2020-09-06 11:57:10.472000,C7CD,end#
486.60,16.64,37.40,45.60,4801.92,,,2020-09-06 11:57:23.552000,C7CD,end#
321.35,13.58,36.80,44.70,2620.62,-5.142346,119.457153,2020-09-06 11:57:32.630000,C7CD,end#
406.06,15.13,36.60,44.50,20709.43,-5.142506,119.457718,2020-09-06 11:57:37.695000,C7CD,end#
608.21,17.06,36.50,44.30,10451.51,-5.142989,119.459320,2020-09-06 11:57:55.773000,C7CD,end#
512.55,16.09,36.30,45.10,1602.17,-5.143246,119.460083,2020-09-06 11:58:05.848000,C7CD,end#
533.21,16.59,37.00,45.20,14935.66,-5.143593,119.461205,2020-09-06 11:58:18.915000,C7CD,end#
529.03,16.98,36.90,44.50,0.00,-5.143899,119.462158,2020-09-06 11:58:29.992000,C7CD,end#
471.13,15.97,36.60,44.10,7328.86,-5.144209,119.463150,2020-09-06 11:58:40.071000,C7CD,end#
565.37,16.98,36.10,44.10,16310.38,-5.144502,119.464081,2020-09-06 11:58:50.147000,C7CD,end#
619.89,18.22,36.30,44.20,1882.30,-5.144790,119.465027,2020-09-06 11:59:00.222000,C7CD,end#
624.60,21.12,36.30,44.40,5101.38,-5.145160,119.466194,2020-09-06 11:59:12.298000,C7CD,end#
658.39,20.80,36.10,44.60,0.00,-5.145531,119.467400,2020-09-06 11:59:24.384000,C7CD,end#
678.32,19.88,36.30,44.50,16289.45,-5.145814,119.468292,2020-09-06 11:59:34.462000,C7CD,end#
799.20,21.17,37.10,44.60,3498.33,-5.146122,119.469261,2020-09-06 11:59:46.538000,C7CD,end#
730.17,20.91,37.80,44.10,2923.08,-5.146180,119.469505,2020-09-06 11:59:50.607000,C7CD,end#
651.04,17.63,37.60,43.30,12882.55,-5.146286,119.470665,2020-09-06 12:00:06.680000,C7CD,end#
596.71,16.72,37.70,43.20,3904.89,-5.146171,119.471352,2020-09-06 12:00:15.754000,C7CD,end#
670.79,22.27,38.20,43.20,687.11,-5.145654,119.472458,2020-09-06 12:00:30.830000,C7CD,end#
512.55,15.69,38.00,43.60,0.00,-5.145295,119.472984,2020-09-06 12:00:38.905000,C7CD,end#
608.21,17.45,37.10,43.80,26306.30,-5.144755,119.473770,2020-09-06 12:00:50.980000,C7CD,end#
638.92,17.76,37.60,43.70,9964.89,-5.144077,119.474716,2020-09-06 12:01:05.058000,C7CD,end#
646.17,16.18,37.80,43.00,338.14,-5.143618,119.475380,2020-09-06 12:01:16.144000,C7CD,end#
567.57,13.83,37.50,43.60,2370.04,-5.143125,119.476089,2020-09-06 12:01:28.212000,C7CD,end#
558.83,14.10,37.50,42.30,8464.16,-5.142829,119.476555,2020-09-06 12:01:35.278000,C7CD,end#
663.33,20.13,37.80,42.30,8884.69,-5.142204,119.477470,2020-09-06 12:01:50.352000,C7CD,end#
738.20,20.13,38.10,42.00,8404.84,-5.141876,119.478241,2020-09-06 12:02:01.430000,C7CD,end#
762.70,18.22,38.00,41.50,3990.71,-5.141698,119.479301,2020-09-06 12:02:14.509000,C7CD,end#
680.84,11.00,38.30,41.00,0.00,-5.141634,119.480049,2020-09-06 12:02:24.584000,C7CD,end#
619.89,14.94,37.90,41.20,3321.12,-5.141579,119.480957,2020-09-06 12:02:36.661000,C7CD,end#
574.20,14.06,37.50,41.60,16474.54,-5.141541,119.481697,2020-09-06 12:02:45.738000,C7CD,end#
696.13,15.97,37.30,41.60,4116.29,-5.141479,119.482780,2020-09-06 12:02:59.813000,C7CD,end#
738.20,16.22,37.60,41.70,5408.93,-5.141425,119.483589,2020-09-06 12:03:10.889000,C7CD,end#
683.37,16.14,38.30,41.50,0.00,-5.141354,119.484383,2020-09-06 12:03:21.961000,C7CD,end#
641.33,15.33,37.80,41.80,0.00,-5.141286,119.485039,2020-09-06 12:03:30.040000,C7CD,end#
539.53,15.61,37.80,41.90,6444.50,-5.141205,119.485756,2020-09-06 12:03:40.114000,C7CD,end#
541.65,13.80,37.60,41.80,2332.22,-5.141098,119.486595,2020-09-06 12:03:51.190000,C7CD,end#
520.74,13.07,37.30,41.80,639.10,-5.140989,119.487549,2020-09-06 12:04:04.266000,C7CD,end#
543.77,14.40,36.70,41.80,2152.40,-5.140902,119.488052,2020-09-06 12:04:09.341000,C7CD,end#
569.77,16.01,37.10,43.30,4872.88,-5.140684,119.489380,2020-09-06 12:04:25.417000,C7CD,end#
610.53,18.03,37.30,42.90,87990.27,0.020500,0.000000,2020-09-06 08:04:04.491000,C7CD,end#
