pressure,2020-09-11 00:36:44.492215,2020-09-11 00:36:44.492215,49.29,,,cd14
pm10,2020-09-11 00:37:12.393137,2020-09-11 00:37:12.393137,0.0,,,cd14
pm10,2020-09-11 00:37:42.411693,2020-09-11 00:37:42.411693,0.0,,,cd14
temperature,2020-09-11 00:37:44.651673,2020-09-11 00:37:44.651673,33.23,,,cd14
humidity,2020-09-11 00:37:44.651673,2020-09-11 00:37:44.651673,49.36,,,cd14
pressure,2020-09-11 00:37:44.651673,2020-09-11 00:37:44.651673,49.36,,,cd14
pm10,2020-09-11 00:38:12.432368,2020-09-11 00:38:12.432368,0.0,,,cd14
pm10,2020-09-11 00:38:42.451881,2020-09-11 00:38:42.451881,0.0,,,cd14
temperature,2020-09-11 00:38:44.810945,2020-09-11 00:38:44.810945,33.23,,,cd14
humidity,2020-09-11 00:38:44.810945,2020-09-11 00:38:44.810945,49.32,,,cd14
pressure,2020-09-11 00:38:44.810945,2020-09-11 00:38:44.810945,49.32,,,cd14
pm10,2020-09-11 00:39:12.476966,2020-09-11 00:39:12.476966,0.0,,,cd14
pm10,2020-09-11 00:39:42.499339,2020-09-11 00:39:42.499339,0.0,,,cd14
temperature,2020-09-11 00:39:44.918468,2020-09-11 00:39:44.918468,33.24,,,cd14
humidity,2020-09-11 00:39:44.918468,2020-09-11 00:39:44.918468,49.28,,,cd14
pressure,2020-09-11 00:39:44.918468,2020-09-11 00:39:44.918468,49.28,,,cd14
pm10,2020-09-11 00:40:12.516710,2020-09-11 00:40:12.516710,0.0,,,cd14
pm10,2020-09-11 00:40:42.532001,2020-09-11 00:40:42.532001,0.0,,,cd14
temperature,2020-09-11 00:40:45.028298,2020-09-11 00:40:45.028298,33.23,,,cd14
humidity,2020-09-11 00:40:45.028298,2020-09-11 00:40:45.028298,49.49,,,cd14
pressure,2020-09-11 00:40:45.028298,2020-09-11 00:40:45.028298,49.49,,,cd14
pm10,2020-09-11 00:41:12.553201,2020-09-11 00:41:12.553201,0.0,,,cd14
pm10,2020-09-11 00:41:42.574387,2020-09-11 00:41:42.574387,0.0,,,cd14
temperature,2020-09-11 00:41:45.186659,2020-09-11 00:41:45.186659,33.23,,,cd14
humidity,2020-09-11 00:41:45.186659,2020-09-11 00:41:45.186659,49.27,,,cd14
pressure,2020-09-11 00:41:45.186659,2020-09-11 00:41:45.186659,49.27,,,cd14
pm10,2020-09-11 00:42:12.594771,2020-09-11 00:42:12.594771,0.0,,,cd14
pm10,2020-09-11 00:42:42.617242,2020-09-11 00:42:42.617242,0.0,,,cd14
temperature,2020-09-11 00:42:45.347989,2020-09-11 00:42:45.347989,33.19,,,cd14
humidity,2020-09-11 00:42:45.347989,2020-09-11 00:42:45.347989,49.33,,,cd14
pressure,2020-09-11 00:42:45.347989,2020-09-11 00:42:45.347989,49.33,,,cd14
pm10,2020-09-11 00:43:12.638318,2020-09-11 00:43:12.638318,0.0,,,cd14
pm10,2020-09-11 00:43:42.650279,2020-09-11 00:43:42.650279,0.0,,,cd14
temperature,2020-09-11 00:43:45.507141,2020-09-11 00:43:45.507141,33.17,,,cd14
humidity,2020-09-11 00:43:45.507141,2020-09-11 00:43:45.507141,49.52,,,cd14
pressure,2020-09-11 00:43:45.507141,2020-09-11 00:43:45.507141,49.52,,,cd14
pm10,2020-09-11 00:44:12.666478,2020-09-11 00:44:12.666478,0.0,,,cd14
pm10,2020-09-11 00:44:42.684464,2020-09-11 00:44:42.684464,0.0,,,cd14
temperature,2020-09-11 00:44:45.668555,2020-09-11 00:44:45.668555,33.18,,,cd14
humidity,2020-09-11 00:44:45.668555,2020-09-11 00:44:45.668555,49.57,,,cd14
pressure,2020-09-11 00:44:45.668555,2020-09-11 00:44:45.668555,49.57,,,cd14
pm10,2020-09-11 00:45:12.702076,2020-09-11 00:45:12.702076,0.0,,,cd14
pm10,2020-09-11 00:45:42.728904,2020-09-11 00:45:42.728904,0.0,,,cd14
temperature,2020-09-11 00:45:45.822690,2020-09-11 00:45:45.822690,33.18,,,cd14
humidity,2020-09-11 00:45:45.822690,2020-09-11 00:45:45.822690,49.59,,,cd14
pressure,2020-09-11 00:45:45.822690,2020-09-11 00:45:45.822690,49.59,,,cd14
pm10,2020-09-11 00:46:12.750989,2020-09-11 00:46:12.750989,0.0,,,cd14
pm10,2020-09-11 00:46:42.773041,2020-09-11 00:46:42.773041,0.0,,,cd14
temperature,2020-09-11 00:46:45.997557,2020-09-11 00:46:45.997557,33.18,,,cd14
humidity,2020-09-11 00:46:45.997557,2020-09-11 00:46:45.997557,49.63,,,cd14
pressure,2020-09-11 00:46:45.997557,2020-09-11 00:46:45.997557,49.63,,,cd14
pm10,2020-09-11 00:47:12.795623,2020-09-11 00:47:12.795623,0.0,,,cd14
pm10,2020-09-11 00:47:42.910208,2020-09-11 00:47:42.910208,0.0,,,cd14
temperature,2020-09-11 00:47:46.149223,2020-09-11 00:47:46.149223,33.16,,,cd14
humidity,2020-09-11 00:47:46.149223,2020-09-11 00:47:46.149223,49.64,,,cd14
pressure,2020-09-11 00:47:46.149223,2020-09-11 00:47:46.149223,49.64,,,cd14
pm10,2020-09-11 00:48:13.041804,2020-09-11 00:48:13.041804,0.0,,,cd14
pm10,2020-09-11 00:48:43.065962,2020-09-11 00:48:43.065962,0.0,,,cd14
temperature,2020-09-11 00:48:46.385685,2020-09-11 00:48:46.385685,33.18,,,cd14
humidity,2020-09-11 00:48:46.385685,2020-09-11 00:48:46.385685,49.74,,,cd14
pressure,2020-09-11 00:48:46.385685,2020-09-11 00:48:46.385685,49.74,,,cd14
pm10,2020-09-11 00:49:13.175496,2020-09-11 00:49:13.175496,0.0,,,cd14
pm10,2020-09-11 00:49:43.200486,2020-09-11 00:49:43.200486,0.0,,,cd14
temperature,2020-09-11 00:49:46.626954,2020-09-11 00:49:46.626954,33.19,,,cd14
humidity,2020-09-11 00:49:46.626954,2020-09-11 00:49:46.626954,49.87,,,cd14
pressure,2020-09-11 00:49:46.626954,2020-09-11 00:49:46.626954,49.87,,,cd14
pm10,2020-09-11 00:50:13.224776,2020-09-11 00:50:13.224776,0.0,,,cd14
pm10,2020-09-11 00:50:43.338408,2020-09-11 00:50:43.338408,0.0,,,cd14
temperature,2020-09-11 00:50:46.863240,2020-09-11 00:50:46.863240,33.2,,,cd14
humidity,2020-09-11 00:50:46.863240,2020-09-11 00:50:46.863240,49.89,,,cd14
pressure,2020-09-11 00:50:46.863240,2020-09-11 00:50:46.863240,49.89,,,cd14
pm10,2020-09-11 00:51:13.461445,2020-09-11 00:51:13.461445,0.0,,,cd14
pm10,2020-09-11 00:51:43.486930,2020-09-11 00:51:43.486930,0.0,,,cd14
temperature,2020-09-11 00:51:47.116637,2020-09-11 00:51:47.116637,33.17,,,cd14
humidity,2020-09-11 00:51:47.116637,2020-09-11 00:51:47.116637,49.65,,,cd14
pressure,2020-09-11 00:51:47.116637,2020-09-11 00:51:47.116637,49.65,,,cd14
pm10,2020-09-11 00:52:13.512552,2020-09-11 00:52:13.512552,0.0,,,cd14
pm10,2020-09-11 00:52:43.535276,2020-09-11 00:52:43.535276,0.0,,,cd14
temperature,2020-09-11 00:52:47.364335,2020-09-11 00:52:47.364335,33.07,,,cd14
humidity,2020-09-11 00:52:47.364335,2020-09-11 00:52:47.364335,50.04,,,cd14
pressure,2020-09-11 00:52:47.364335,2020-09-11 00:52:47.364335,50.04,,,cd14
pm10,2020-09-11 00:53:13.647750,2020-09-11 00:53:13.647750,0.0,,,cd14
pm10,2020-09-11 00:53:43.668119,2020-09-11 00:53:43.668119,0.0,,,cd14
temperature,2020-09-11 00:53:47.565406,2020-09-11 00:53:47.565406,33.05,,,cd14
humidity,2020-09-11 00:53:47.565406,2020-09-11 00:53:47.565406,50.48,,,cd14
pressure,2020-09-11 00:53:47.565406,2020-09-11 00:53:47.565406,50.48,,,cd14
pm10,2020-09-11 00:54:13.691734,2020-09-11 00:54:13.691734,0.0,,,cd14
pm10,2020-09-11 00:54:43.804727,2020-09-11 00:54:43.804727,0.0,,,cd14
temperature,2020-09-11 00:54:47.798012,2020-09-11 00:54:47.798012,33.03,,,cd14
humidity,2020-09-11 00:54:47.798012,2020-09-11 00:54:47.798012,50.61,,,cd14
pressure,2020-09-11 00:54:47.798012,2020-09-11 00:54:47.798012,50.61,,,cd14
pm10,2020-09-11 00:55:13.824752,2020-09-11 00:55:13.824752,0.0,,,cd14
pm10,2020-09-11 00:55:43.846685,2020-09-11 00:55:43.846685,0.0,,,cd14
temperature,2020-09-11 00:55:48.045144,2020-09-11 00:55:48.045144,33.02,,,cd14
humidity,2020-09-11 00:55:48.045144,2020-09-11 00:55:48.045144,51.24,,,cd14
pressure,2020-09-11 00:55:48.045144,2020-09-11 00:55:48.045144,51.24,,,cd14
pm10,2020-09-11 00:56:13.961684,2020-09-11 00:56:13.961684,0.0,,,cd14
pm10,2020-09-11 00:56:43.974447,2020-09-11 00:56:43.974447,0.0,,,cd14
temperature,2020-09-11 00:56:48.262633,2020-09-11 00:56:48.262633,33.01,,,cd14
humidity,2020-09-11 00:56:48.262633,2020-09-11 00:56:48.262633,50.95,,,cd14
pressure,2020-09-11 00:56:48.262633,2020-09-11 00:56:48.262633,50.95,,,cd14
pm10,2020-09-11 00:57:13.992909,2020-09-11 00:57:13.992909,0.0,,,cd14
pm10,2020-09-11 00:57:44.108824,2020-09-11 00:57:44.108824,0.0,,,cd14
temperature,2020-09-11 00:57:48.491868,2020-09-11 00:57:48.491868,32.99,,,cd14
humidity,2020-09-11 00:57:48.491868,2020-09-11 00:57:48.491868,50.57,,,cd14
pressure,2020-09-11 00:57:48.491868,2020-09-11 00:57:48.491868,50.57,,,cd14
pm10,2020-09-11 00:58:14.220820,2020-09-11 00:58:14.220820,0.0,,,cd14
pm10,2020-09-11 00:58:44.242724,2020-09-11 00:58:44.242724,0.0,,,cd14
temperature,2020-09-11 00:58:48.723715,2020-09-11 00:58:48.723715,32.99,,,cd14
humidity,2020-09-11 00:58:48.723715,2020-09-11 00:58:48.723715,50.51,,,cd14
pressure,2020-09-11 00:58:48.723715,2020-09-11 00:58:48.723715,50.51,,,cd14
temperature,2020-09-11 00:59:26.221055,2020-09-11 00:59:26.221055,32.99,,,cd14
humidity,2020-09-11 00:59:26.221055,2020-09-11 00:59:26.221055,50.59,,,cd14
pressure,2020-09-11 00:59:26.221055,2020-09-11 00:59:26.221055,50.59,,,cd14
