pm10,2020-09-15 00:27:24.521563,2020-09-15 00:27:24.521563,9426.0,-5.209996,119.473736,cd14
pm10,2020-09-15 00:27:54.539779,2020-09-15 00:27:54.539779,9373.0,-5.209986,119.473649,cd14
temperature,2020-09-15 00:27:55.220615,2020-09-15 00:27:55.220615,26.15,-5.209974,119.473632,cd14
humidity,2020-09-15 00:27:55.220615,2020-09-15 00:27:55.220615,66.89,-5.209974,119.473632,cd14
pressure,2020-09-15 00:27:55.220615,2020-09-15 00:27:55.220615,66.89,-5.209974,119.473632,cd14
pm10,2020-09-15 00:28:24.557276,2020-09-15 00:28:24.557276,9650.0,-5.209916,119.473554,cd14
pm10,2020-09-15 00:28:54.574083,2020-09-15 00:28:54.574083,9114.0,-5.209968,119.47363,cd14
temperature,2020-09-15 00:28:55.482134,2020-09-15 00:28:55.482134,26.1,-5.209968,119.47362,cd14
humidity,2020-09-15 00:28:55.482134,2020-09-15 00:28:55.482134,67.12,-5.209968,119.47362,cd14
pressure,2020-09-15 00:28:55.482134,2020-09-15 00:28:55.482134,67.12,-5.209968,119.47362,cd14
pm10,2020-09-15 00:29:24.692343,2020-09-15 00:29:24.692343,9779.0,-5.209993,119.47369,cd14
pm10,2020-09-15 00:29:54.717518,2020-09-15 00:29:54.717518,9002.0,-5.209971,119.473635,cd14
temperature,2020-09-15 00:29:55.822135,2020-09-15 00:29:55.822135,26.05,-5.209953,119.473595,cd14
humidity,2020-09-15 00:29:55.822135,2020-09-15 00:29:55.822135,67.29,-5.209953,119.473595,cd14
pressure,2020-09-15 00:29:55.822135,2020-09-15 00:29:55.822135,67.29,-5.209953,119.473595,cd14
pm10,2020-09-15 00:30:24.745926,2020-09-15 00:30:24.745926,9162.0,-5.209947,119.473558,cd14
pm10,2020-09-15 00:30:54.769271,2020-09-15 00:30:54.769271,8993.0,-5.209947,119.47354,cd14
temperature,2020-09-15 00:30:55.967336,2020-09-15 00:30:55.967336,25.97,-5.209946,119.473554,cd14
humidity,2020-09-15 00:30:55.967336,2020-09-15 00:30:55.967336,67.94,-5.209946,119.473554,cd14
pressure,2020-09-15 00:30:55.967336,2020-09-15 00:30:55.967336,67.94,-5.209946,119.473554,cd14
pm10,2020-09-15 00:31:24.795872,2020-09-15 00:31:24.795872,9342.0,-5.209923,119.473562,cd14
pm10,2020-09-15 00:31:54.815885,2020-09-15 00:31:54.815885,10021.0,-5.209931,119.473563,cd14
temperature,2020-09-15 00:31:56.122205,2020-09-15 00:31:56.122205,25.96,-5.209935,119.473562,cd14
humidity,2020-09-15 00:31:56.122205,2020-09-15 00:31:56.122205,68.41,-5.209935,119.473562,cd14
pressure,2020-09-15 00:31:56.122205,2020-09-15 00:31:56.122205,68.41,-5.209935,119.473562,cd14
temperature,2020-09-15 00:32:08.637299,2020-09-15 00:32:08.637299,25.94,,,cd14
humidity,2020-09-15 00:32:08.637299,2020-09-15 00:32:08.637299,68.34,,,cd14
pressure,2020-09-15 00:32:08.637299,2020-09-15 00:32:08.637299,68.34,,,cd14
pm10,2020-09-15 00:32:38.672499,2020-09-15 00:32:38.672499,9304.0,-5.209973,119.47365,cd14
pm10,2020-09-15 00:33:08.700035,2020-09-15 00:33:08.700035,9275.0,-5.209967,119.473672,cd14
temperature,2020-09-15 00:33:08.822155,2020-09-15 00:33:08.822155,26.03,-5.209948,119.473645,cd14
humidity,2020-09-15 00:33:08.822155,2020-09-15 00:33:08.822155,68.54,-5.209948,119.473645,cd14
pressure,2020-09-15 00:33:08.822155,2020-09-15 00:33:08.822155,68.54,-5.209948,119.473645,cd14
temperature,2020-09-15 00:34:13.034806,2020-09-15 00:34:13.034806,26.1,,,cd14
humidity,2020-09-15 00:34:13.034806,2020-09-15 00:34:13.034806,68.39,,,cd14
pressure,2020-09-15 00:34:13.034806,2020-09-15 00:34:13.034806,68.39,,,cd14
pm10,2020-09-15 00:34:43.073413,2020-09-15 00:34:43.073413,10009.0,-5.2099,119.473531,cd14
pm10,2020-09-15 00:35:13.096942,2020-09-15 00:35:13.096942,10617.0,-5.209929,119.473583,cd14
temperature,2020-09-15 00:35:13.206239,2020-09-15 00:35:13.206239,26.06,-5.209925,119.473546,cd14
humidity,2020-09-15 00:35:13.206239,2020-09-15 00:35:13.206239,68.29,-5.209925,119.473546,cd14
pressure,2020-09-15 00:35:13.206239,2020-09-15 00:35:13.206239,68.29,-5.209925,119.473546,cd14
pm10,2020-09-15 00:35:43.115432,2020-09-15 00:35:43.115432,9920.0,-5.209894,119.473562,cd14
pm10,2020-09-15 00:36:13.159496,2020-09-15 00:36:13.159496,9755.0,-5.209923,119.473597,cd14
temperature,2020-09-15 00:36:13.372155,2020-09-15 00:36:13.372155,25.96,-5.20993,119.473613,cd14
humidity,2020-09-15 00:36:13.372155,2020-09-15 00:36:13.372155,68.84,-5.20993,119.473613,cd14
pressure,2020-09-15 00:36:13.372155,2020-09-15 00:36:13.372155,68.84,-5.20993,119.473613,cd14
temperature,2020-09-15 00:36:37.173823,2020-09-15 00:36:37.173823,25.96,,,cd14
humidity,2020-09-15 00:36:37.173823,2020-09-15 00:36:37.173823,68.92,,,cd14
pressure,2020-09-15 00:36:37.173823,2020-09-15 00:36:37.173823,68.92,,,cd14
temperature,2020-09-15 00:37:29.584994,2020-09-15 00:37:29.584994,25.93,-5.209932,119.473617,cd14
humidity,2020-09-15 00:37:29.584994,2020-09-15 00:37:29.584994,69.24,-5.209932,119.473617,cd14
pressure,2020-09-15 00:37:29.584994,2020-09-15 00:37:29.584994,69.24,-5.209932,119.473617,cd14
pm10,2020-09-15 00:37:59.620589,2020-09-15 00:37:59.620589,11154.0,-5.209954,119.473619,cd14
pm10,2020-09-15 00:38:29.653806,2020-09-15 00:38:29.653806,11438.0,-5.209951,119.473596,cd14
temperature,2020-09-15 00:38:29.739605,2020-09-15 00:38:29.739605,25.93,-5.209944,119.473577,cd14
humidity,2020-09-15 00:38:29.739605,2020-09-15 00:38:29.739605,69.09,-5.209944,119.473577,cd14
pressure,2020-09-15 00:38:29.739605,2020-09-15 00:38:29.739605,69.09,-5.209944,119.473577,cd14
pm10,2020-09-15 00:38:59.757121,2020-09-15 00:38:59.757121,10562.0,-5.209941,119.473549,cd14
pm10,2020-09-15 00:39:29.775053,2020-09-15 00:39:29.775053,11371.0,-5.209939,119.473572,cd14
temperature,2020-09-15 00:39:29.902136,2020-09-15 00:39:29.902136,25.87,-5.209941,119.47358,cd14
humidity,2020-09-15 00:39:29.902136,2020-09-15 00:39:29.902136,68.28,-5.209941,119.47358,cd14
pressure,2020-09-15 00:39:29.902136,2020-09-15 00:39:29.902136,68.28,-5.209941,119.47358,cd14
pm10,2020-09-15 00:39:59.797763,2020-09-15 00:39:59.797763,10948.0,-5.209924,119.4736,cd14
pm10,2020-09-15 00:40:29.818991,2020-09-15 00:40:29.818991,10902.0,-5.209902,119.473596,cd14
temperature,2020-09-15 00:40:30.062129,2020-09-15 00:40:30.062129,25.79,-5.2099,119.473577,cd14
humidity,2020-09-15 00:40:30.062129,2020-09-15 00:40:30.062129,67.44,-5.2099,119.473577,cd14
pressure,2020-09-15 00:40:30.062129,2020-09-15 00:40:30.062129,67.44,-5.2099,119.473577,cd14
pm10,2020-09-15 00:40:59.847364,2020-09-15 00:40:59.847364,11334.0,-5.209922,119.47361,cd14
pm10,2020-09-15 00:41:29.874824,2020-09-15 00:41:29.874824,11301.0,-5.209954,119.473624,cd14
temperature,2020-09-15 00:41:30.233810,2020-09-15 00:41:30.233810,25.72,-5.209955,119.473626,cd14
humidity,2020-09-15 00:41:30.233810,2020-09-15 00:41:30.233810,67.65,-5.209955,119.473626,cd14
pressure,2020-09-15 00:41:30.233810,2020-09-15 00:41:30.233810,67.65,-5.209955,119.473626,cd14
pm10,2020-09-15 00:42:00.000377,2020-09-15 00:42:00.000377,10600.0,-5.209985,119.473708,cd14
pm10,2020-09-15 00:42:30.026919,2020-09-15 00:42:30.026919,11124.0,-5.209957,119.47366,cd14
temperature,2020-09-15 00:42:30.362147,2020-09-15 00:42:30.362147,25.69,-5.209957,119.47366,cd14
humidity,2020-09-15 00:42:30.362147,2020-09-15 00:42:30.362147,67.73,-5.209957,119.47366,cd14
pressure,2020-09-15 00:42:30.362147,2020-09-15 00:42:30.362147,67.73,-5.209957,119.47366,cd14
pm10,2020-09-15 00:43:00.051691,2020-09-15 00:43:00.051691,11188.0,-5.209943,119.473646,cd14
pm10,2020-09-15 00:43:30.075272,2020-09-15 00:43:30.075272,10637.0,-5.209945,119.473662,cd14
temperature,2020-09-15 00:43:30.546222,2020-09-15 00:43:30.546222,25.68,-5.209945,119.473662,cd14
humidity,2020-09-15 00:43:30.546222,2020-09-15 00:43:30.546222,67.77,-5.209945,119.473662,cd14
pressure,2020-09-15 00:43:30.546222,2020-09-15 00:43:30.546222,67.77,-5.209945,119.473662,cd14
pm10,2020-09-15 00:44:00.101554,2020-09-15 00:44:00.101554,11137.0,-5.209958,119.473702,cd14
pm10,2020-09-15 00:44:30.125846,2020-09-15 00:44:30.125846,10553.0,-5.209965,119.473712,cd14
temperature,2020-09-15 00:44:30.778349,2020-09-15 00:44:30.778349,25.62,-5.209965,119.473712,cd14
humidity,2020-09-15 00:44:30.778349,2020-09-15 00:44:30.778349,67.76,-5.209965,119.473712,cd14
pressure,2020-09-15 00:44:30.778349,2020-09-15 00:44:30.778349,67.76,-5.209965,119.473712,cd14
pm10,2020-09-15 00:45:00.154444,2020-09-15 00:45:00.154444,11306.0,-5.209926,119.473617,cd14
pm10,2020-09-15 00:45:30.184177,2020-09-15 00:45:30.184177,10984.0,-5.20987,119.473485,cd14
temperature,2020-09-15 00:45:30.932140,2020-09-15 00:45:30.932140,25.61,-5.20987,119.473485,cd14
humidity,2020-09-15 00:45:30.932140,2020-09-15 00:45:30.932140,67.93,-5.20987,119.473485,cd14
pressure,2020-09-15 00:45:30.932140,2020-09-15 00:45:30.932140,67.93,-5.20987,119.473485,cd14
pm10,2020-09-15 00:46:00.202399,2020-09-15 00:46:00.202399,11230.0,-5.209905,119.473546,cd14
pm10,2020-09-15 00:46:30.236083,2020-09-15 00:46:30.236083,10840.0,-5.209921,119.473585,cd14
temperature,2020-09-15 00:46:31.092200,2020-09-15 00:46:31.092200,25.58,-5.209921,119.473585,cd14
humidity,2020-09-15 00:46:31.092200,2020-09-15 00:46:31.092200,68.23,-5.209921,119.473585,cd14
pressure,2020-09-15 00:46:31.092200,2020-09-15 00:46:31.092200,68.23,-5.209921,119.473585,cd14
pm10,2020-09-15 00:47:00.252872,2020-09-15 00:47:00.252872,11311.0,-5.209946,119.473638,cd14
pm10,2020-09-15 00:47:30.285778,2020-09-15 00:47:30.285778,13548.0,-5.209944,119.473622,cd14
temperature,2020-09-15 00:47:31.252179,2020-09-15 00:47:31.252179,25.61,-5.209944,119.473622,cd14
humidity,2020-09-15 00:47:31.252179,2020-09-15 00:47:31.252179,68.23,-5.209944,119.473622,cd14
pressure,2020-09-15 00:47:31.252179,2020-09-15 00:47:31.252179,68.23,-5.209944,119.473622,cd14
pm10,2020-09-15 00:48:00.331457,2020-09-15 00:48:00.331457,13425.0,-5.209941,119.47363,cd14
pm10,2020-09-15 00:48:30.353962,2020-09-15 00:48:30.353962,13159.0,-5.209969,119.473653,cd14
temperature,2020-09-15 00:48:31.442138,2020-09-15 00:48:31.442138,25.58,-5.209969,119.473653,cd14
humidity,2020-09-15 00:48:31.442138,2020-09-15 00:48:31.442138,67.69,-5.209969,119.473653,cd14
pressure,2020-09-15 00:48:31.442138,2020-09-15 00:48:31.442138,67.69,-5.209969,119.473653,cd14
pm10,2020-09-15 00:49:00.375032,2020-09-15 00:49:00.375032,12584.0,-5.209982,119.473685,cd14
pm10,2020-09-15 00:49:30.394716,2020-09-15 00:49:30.394716,12402.0,-5.209961,119.473623,cd14
temperature,2020-09-15 00:49:31.612138,2020-09-15 00:49:31.612138,25.59,-5.209961,119.473623,cd14
humidity,2020-09-15 00:49:31.612138,2020-09-15 00:49:31.612138,67.51,-5.209961,119.473623,cd14
pressure,2020-09-15 00:49:31.612138,2020-09-15 00:49:31.612138,67.51,-5.209961,119.473623,cd14
temperature,2020-09-15 00:50:55.673959,2020-09-15 00:50:55.673959,25.56,,,cd14
humidity,2020-09-15 00:50:55.673959,2020-09-15 00:50:55.673959,66.38,,,cd14
pressure,2020-09-15 00:50:55.673959,2020-09-15 00:50:55.673959,66.38,,,cd14
pm10,2020-09-15 00:51:25.714687,2020-09-15 00:51:25.714687,12141.0,-5.209924,119.473493,cd14
pm10,2020-09-15 00:51:55.751408,2020-09-15 00:51:55.751408,12391.0,-5.209952,119.473519,cd14
temperature,2020-09-15 00:51:55.842208,2020-09-15 00:51:55.842208,25.53,-5.209959,119.473521,cd14
humidity,2020-09-15 00:51:55.842208,2020-09-15 00:51:55.842208,66.74,-5.209959,119.473521,cd14
pressure,2020-09-15 00:51:55.842208,2020-09-15 00:51:55.842208,66.74,-5.209959,119.473521,cd14
pm10,2020-09-15 00:52:25.803905,2020-09-15 00:52:25.803905,13671.0,-5.209989,119.473559,cd14
pm10,2020-09-15 00:52:55.834403,2020-09-15 00:52:55.834403,13099.0,-5.210037,119.47369,cd14
temperature,2020-09-15 00:52:56.034092,2020-09-15 00:52:56.034092,25.59,-5.210016,119.473664,cd14
humidity,2020-09-15 00:52:56.034092,2020-09-15 00:52:56.034092,67.26,-5.210016,119.473664,cd14
pressure,2020-09-15 00:52:56.034092,2020-09-15 00:52:56.034092,67.26,-5.210016,119.473664,cd14
pm10,2020-09-15 00:53:25.873904,2020-09-15 00:53:25.873904,11923.0,-5.209741,119.473298,cd14
pm10,2020-09-15 00:53:55.904170,2020-09-15 00:53:55.904170,11635.0,-5.209864,119.473477,cd14
temperature,2020-09-15 00:53:56.242152,2020-09-15 00:53:56.242152,25.67,-5.209876,119.473513,cd14
humidity,2020-09-15 00:53:56.242152,2020-09-15 00:53:56.242152,67.24,-5.209876,119.473513,cd14
pressure,2020-09-15 00:53:56.242152,2020-09-15 00:53:56.242152,67.24,-5.209876,119.473513,cd14
temperature,2020-09-15 00:54:22.365174,2020-09-15 00:54:22.365174,25.7,,,cd14
humidity,2020-09-15 00:54:22.365174,2020-09-15 00:54:22.365174,66.9,,,cd14
pressure,2020-09-15 00:54:22.365174,2020-09-15 00:54:22.365174,66.9,,,cd14
pm10,2020-09-15 00:54:52.401938,2020-09-15 00:54:52.401938,13017.0,-5.2099,119.473663,cd14
pm10,2020-09-15 00:55:22.443092,2020-09-15 00:55:22.443092,12850.0,-5.209935,119.473816,cd14
temperature,2020-09-15 00:55:22.564894,2020-09-15 00:55:22.564894,25.79,-5.209951,119.473796,cd14
humidity,2020-09-15 00:55:22.564894,2020-09-15 00:55:22.564894,66.88,-5.209951,119.473796,cd14
pressure,2020-09-15 00:55:22.564894,2020-09-15 00:55:22.564894,66.88,-5.209951,119.473796,cd14
temperature,2020-09-15 00:55:38.104177,2020-09-15 00:55:38.104177,25.84,,,cd14
humidity,2020-09-15 00:55:38.104177,2020-09-15 00:55:38.104177,67.21,,,cd14
pressure,2020-09-15 00:55:38.104177,2020-09-15 00:55:38.104177,67.21,,,cd14
pm10,2020-09-15 00:56:08.143549,2020-09-15 00:56:08.143549,11547.0,-5.20992,119.473728,cd14
pm10,2020-09-15 00:56:38.265870,2020-09-15 00:56:38.265870,13239.0,-5.209831,119.473671,cd14
temperature,2020-09-15 00:56:38.282186,2020-09-15 00:56:38.282186,25.95,-5.209831,119.473671,cd14
humidity,2020-09-15 00:56:38.282186,2020-09-15 00:56:38.282186,66.68,-5.209831,119.473671,cd14
pressure,2020-09-15 00:56:38.282186,2020-09-15 00:56:38.282186,66.68,-5.209831,119.473671,cd14
temperature,2020-09-15 00:57:07.750007,2020-09-15 00:57:07.750007,26.0,,,cd14
humidity,2020-09-15 00:57:07.750007,2020-09-15 00:57:07.750007,66.54,,,cd14
pressure,2020-09-15 00:57:07.750007,2020-09-15 00:57:07.750007,66.54,,,cd14
pm10,2020-09-15 00:57:37.788197,2020-09-15 00:57:37.788197,7982.0,-5.209882,119.473677,cd14
pm10,2020-09-15 00:58:07.826904,2020-09-15 00:58:07.826904,7584.0,-5.209914,119.473596,cd14
temperature,2020-09-15 00:58:07.932163,2020-09-15 00:58:07.932163,26.04,-5.209915,119.473594,cd14
humidity,2020-09-15 00:58:07.932163,2020-09-15 00:58:07.932163,66.62,-5.209915,119.473594,cd14
pressure,2020-09-15 00:58:07.932163,2020-09-15 00:58:07.932163,66.62,-5.209915,119.473594,cd14
pm10,2020-09-15 00:58:37.850445,2020-09-15 00:58:37.850445,6832.0,-5.209916,119.473524,cd14
pm10,2020-09-15 00:59:07.872828,2020-09-15 00:59:07.872828,6942.0,-5.209929,119.473569,cd14
temperature,2020-09-15 00:59:08.112209,2020-09-15 00:59:08.112209,26.11,-5.209929,119.473589,cd14
humidity,2020-09-15 00:59:08.112209,2020-09-15 00:59:08.112209,66.2,-5.209929,119.473589,cd14
pressure,2020-09-15 00:59:08.112209,2020-09-15 00:59:08.112209,66.2,-5.209929,119.473589,cd14
pm10,2020-09-15 00:59:37.895500,2020-09-15 00:59:37.895500,6958.0,-5.209921,119.47364,cd14
pm10,2020-09-15 01:00:07.917216,2020-09-15 01:00:07.917216,6742.0,-5.209917,119.473635,cd14
temperature,2020-09-15 01:00:08.223007,2020-09-15 01:00:08.223007,25.95,-5.209917,119.473638,cd14
humidity,2020-09-15 01:00:08.223007,2020-09-15 01:00:08.223007,65.86,-5.209917,119.473638,cd14
pressure,2020-09-15 01:00:08.223007,2020-09-15 01:00:08.223007,65.86,-5.209917,119.473638,cd14
pm10,2020-09-15 01:00:37.937867,2020-09-15 01:00:37.937867,6595.0,-5.209914,119.473621,cd14
pm10,2020-09-15 01:01:07.957058,2020-09-15 01:01:07.957058,6864.0,-5.209909,119.473644,cd14
temperature,2020-09-15 01:01:08.372139,2020-09-15 01:01:08.372139,25.75,-5.20991,119.473641,cd14
humidity,2020-09-15 01:01:08.372139,2020-09-15 01:01:08.372139,66.44,-5.20991,119.473641,cd14
pressure,2020-09-15 01:01:08.372139,2020-09-15 01:01:08.372139,66.44,-5.20991,119.473641,cd14
pm10,2020-09-15 01:01:37.970858,2020-09-15 01:01:37.970858,6502.0,-5.209924,119.473696,cd14
pm10,2020-09-15 01:02:07.993265,2020-09-15 01:02:07.993265,6496.0,-5.209933,119.473717,cd14
temperature,2020-09-15 01:02:08.531329,2020-09-15 01:02:08.531329,25.63,-5.209934,119.473716,cd14
humidity,2020-09-15 01:02:08.531329,2020-09-15 01:02:08.531329,67.66,-5.209934,119.473716,cd14
pressure,2020-09-15 01:02:08.531329,2020-09-15 01:02:08.531329,67.66,-5.209934,119.473716,cd14
pm10,2020-09-15 01:02:38.015124,2020-09-15 01:02:38.015124,6577.0,-5.209924,119.473669,cd14
pm10,2020-09-15 01:03:08.034595,2020-09-15 01:03:08.034595,6274.0,-5.209943,119.473666,cd14
temperature,2020-09-15 01:03:08.630214,2020-09-15 01:03:08.630214,25.58,-5.209938,119.473639,cd14
humidity,2020-09-15 01:03:08.630214,2020-09-15 01:03:08.630214,67.68,-5.209938,119.473639,cd14
pressure,2020-09-15 01:03:08.630214,2020-09-15 01:03:08.630214,67.68,-5.209938,119.473639,cd14
pm10,2020-09-15 01:03:38.068475,2020-09-15 01:03:38.068475,6322.0,-5.209912,119.473613,cd14
pm10,2020-09-15 01:04:08.091270,2020-09-15 01:04:08.091270,6612.0,-5.209902,119.473709,cd14
temperature,2020-09-15 01:04:08.795723,2020-09-15 01:04:08.795723,25.51,-5.209906,119.473711,cd14
humidity,2020-09-15 01:04:08.795723,2020-09-15 01:04:08.795723,67.97,-5.209906,119.473711,cd14
pressure,2020-09-15 01:04:08.795723,2020-09-15 01:04:08.795723,67.97,-5.209906,119.473711,cd14
pm10,2020-09-15 01:04:38.113816,2020-09-15 01:04:38.113816,6942.0,-5.209899,119.473644,cd14
pm10,2020-09-15 01:05:08.136444,2020-09-15 01:05:08.136444,7448.0,-5.2099,119.47362,cd14
temperature,2020-09-15 01:05:08.954170,2020-09-15 01:05:08.954170,25.51,-5.209906,119.473633,cd14
humidity,2020-09-15 01:05:08.954170,2020-09-15 01:05:08.954170,68.85,-5.209906,119.473633,cd14
pressure,2020-09-15 01:05:08.954170,2020-09-15 01:05:08.954170,68.85,-5.209906,119.473633,cd14
pm10,2020-09-15 01:05:38.158338,2020-09-15 01:05:38.158338,7721.0,-5.209946,119.473652,cd14
pm10,2020-09-15 01:06:08.179752,2020-09-15 01:06:08.179752,7574.0,-5.209918,119.47364,cd14
temperature,2020-09-15 01:06:09.134425,2020-09-15 01:06:09.134425,25.47,-5.209919,119.473636,cd14
humidity,2020-09-15 01:06:09.134425,2020-09-15 01:06:09.134425,68.97,-5.209919,119.473636,cd14
pressure,2020-09-15 01:06:09.134425,2020-09-15 01:06:09.134425,68.97,-5.209919,119.473636,cd14
pm10,2020-09-15 01:06:38.203659,2020-09-15 01:06:38.203659,8552.0,-5.209896,119.473663,cd14
pm10,2020-09-15 01:07:08.224291,2020-09-15 01:07:08.224291,8170.0,-5.209908,119.473677,cd14
temperature,2020-09-15 01:07:09.308569,2020-09-15 01:07:09.308569,25.51,-5.20991,119.473667,cd14
humidity,2020-09-15 01:07:09.308569,2020-09-15 01:07:09.308569,69.22,-5.20991,119.473667,cd14
pressure,2020-09-15 01:07:09.308569,2020-09-15 01:07:09.308569,69.22,-5.20991,119.473667,cd14
pm10,2020-09-15 01:07:38.245750,2020-09-15 01:07:38.245750,8282.0,-5.209909,119.473626,cd14
pm10,2020-09-15 01:08:08.267348,2020-09-15 01:08:08.267348,8066.0,-5.209796,119.473567,cd14
temperature,2020-09-15 01:08:09.592226,2020-09-15 01:08:09.592226,25.48,-5.209808,119.473566,cd14
humidity,2020-09-15 01:08:09.592226,2020-09-15 01:08:09.592226,68.31,-5.209808,119.473566,cd14
pressure,2020-09-15 01:08:09.592226,2020-09-15 01:08:09.592226,68.31,-5.209808,119.473566,cd14
pm10,2020-09-15 01:08:38.290470,2020-09-15 01:08:38.290470,8058.0,-5.209832,119.473592,cd14
pm10,2020-09-15 01:09:08.312984,2020-09-15 01:09:08.312984,7322.0,-5.209897,119.473654,cd14
temperature,2020-09-15 01:09:09.762877,2020-09-15 01:09:09.762877,25.56,-5.209873,119.473659,cd14
humidity,2020-09-15 01:09:09.762877,2020-09-15 01:09:09.762877,67.87,-5.209873,119.473659,cd14
pressure,2020-09-15 01:09:09.762877,2020-09-15 01:09:09.762877,67.87,-5.209873,119.473659,cd14
pm10,2020-09-15 01:09:38.334428,2020-09-15 01:09:38.334428,7340.0,-5.209892,119.473661,cd14
pm10,2020-09-15 01:10:08.356797,2020-09-15 01:10:08.356797,7004.0,-5.209918,119.473648,cd14
temperature,2020-09-15 01:10:09.902335,2020-09-15 01:10:09.902335,25.6,-5.209907,119.473638,cd14
humidity,2020-09-15 01:10:09.902335,2020-09-15 01:10:09.902335,67.3,-5.209907,119.473638,cd14
pressure,2020-09-15 01:10:09.902335,2020-09-15 01:10:09.902335,67.3,-5.209907,119.473638,cd14
pm10,2020-09-15 01:10:38.473990,2020-09-15 01:10:38.473990,7416.0,-5.209937,119.473657,cd14
pm10,2020-09-15 01:11:08.493453,2020-09-15 01:11:08.493453,7160.0,-5.209989,119.47367,cd14
temperature,2020-09-15 01:11:10.108102,2020-09-15 01:11:10.108102,25.57,-5.210009,119.473659,cd14
humidity,2020-09-15 01:11:10.108102,2020-09-15 01:11:10.108102,66.98,-5.210009,119.473659,cd14
pressure,2020-09-15 01:11:10.108102,2020-09-15 01:11:10.108102,66.98,-5.210009,119.473659,cd14
pm10,2020-09-15 01:11:38.512489,2020-09-15 01:11:38.512489,7617.0,-5.21004,119.473679,cd14
pm10,2020-09-15 01:12:08.531360,2020-09-15 01:12:08.531360,8202.0,-5.210192,119.473736,cd14
temperature,2020-09-15 01:12:10.222144,2020-09-15 01:12:10.222144,25.62,-5.21013,119.473707,cd14
humidity,2020-09-15 01:12:10.222144,2020-09-15 01:12:10.222144,67.37,-5.21013,119.473707,cd14
pressure,2020-09-15 01:12:10.222144,2020-09-15 01:12:10.222144,67.37,-5.21013,119.473707,cd14
pm10,2020-09-15 01:12:38.560413,2020-09-15 01:12:38.560413,7852.0,-5.210043,119.473649,cd14
pm10,2020-09-15 01:13:08.591142,2020-09-15 01:13:08.591142,6817.0,-5.209816,119.473565,cd14
temperature,2020-09-15 01:13:10.352132,2020-09-15 01:13:10.352132,25.63,-5.209784,119.473542,cd14
humidity,2020-09-15 01:13:10.352132,2020-09-15 01:13:10.352132,66.7,-5.209784,119.473542,cd14
